NOSE.x,NOSE.y,NOSE.z,LEFT_EYE_INNER.x,LEFT_EYE_INNER.y,LEFT_EYE_INNER.z,LEFT_EYE.x,LEFT_EYE.y,LEFT_EYE.z,LEFT_EYE_OUTER.x,LEFT_EYE_OUTER.y,LEFT_EYE_OUTER.z,RIGHT_EYE_INNER.x,RIGHT_EYE_INNER.y,RIGHT_EYE_INNER.z,RIGHT_EYE.x,RIGHT_EYE.y,RIGHT_EYE.z,RIGHT_EYE_OUTER.x,RIGHT_EYE_OUTER.y,RIGHT_EYE_OUTER.z,LEFT_EAR.x,LEFT_EAR.y,LEFT_EAR.z,RIGHT_EAR.x,RIGHT_EAR.y,RIGHT_EAR.z,MOUTH_LEFT.x,MOUTH_LEFT.y,MOUTH_LEFT.z,MOUTH_RIGHT.x,MOUTH_RIGHT.y,MOUTH_RIGHT.z,LEFT_SHOULDER.x,LEFT_SHOULDER.y,LEFT_SHOULDER.z,RIGHT_SHOULDER.x,RIGHT_SHOULDER.y,RIGHT_SHOULDER.z,LEFT_ELBOW.x,LEFT_ELBOW.y,LEFT_ELBOW.z,RIGHT_ELBOW.x,RIGHT_ELBOW.y,RIGHT_ELBOW.z,LEFT_WRIST.x,LEFT_WRIST.y,LEFT_WRIST.z,RIGHT_WRIST.x,RIGHT_WRIST.y,RIGHT_WRIST.z,LEFT_PINKY.x,LEFT_PINKY.y,LEFT_PINKY.z,RIGHT_PINKY.x,RIGHT_PINKY.y,RIGHT_PINKY.z,LEFT_INDEX.x,LEFT_INDEX.y,LEFT_INDEX.z,RIGHT_INDEX.x,RIGHT_INDEX.y,RIGHT_INDEX.z,LEFT_THUMB.x,LEFT_THUMB.y,LEFT_THUMB.z,RIGHT_THUMB.x,RIGHT_THUMB.y,RIGHT_THUMB.z,LEFT_HIP.x,LEFT_HIP.y,LEFT_HIP.z,RIGHT_HIP.x,RIGHT_HIP.y,RIGHT_HIP.z,LEFT_KNEE.x,LEFT_KNEE.y,LEFT_KNEE.z,RIGHT_KNEE.x,RIGHT_KNEE.y,RIGHT_KNEE.z,LEFT_ANKLE.x,LEFT_ANKLE.y,LEFT_ANKLE.z,RIGHT_ANKLE.x,RIGHT_ANKLE.y,RIGHT_ANKLE.z,LEFT_HEEL.x,LEFT_HEEL.y,LEFT_HEEL.z,RIGHT_HEEL.x,RIGHT_HEEL.y,RIGHT_HEEL.z,LEFT_FOOT_INDEX.x,LEFT_FOOT_INDEX.y,LEFT_FOOT_INDEX.z,RIGHT_FOOT_INDEX.x,RIGHT_FOOT_INDEX.y,RIGHT_FOOT_INDEX.z
-0.5219562649726868,-0.3156140148639679,-0.30403393507003784,-0.4993171691894531,-0.34706321358680725,-0.337626188993454,-0.49808433651924133,-0.34563344717025757,-0.3258170783519745,-0.49931925535202026,-0.3460034728050232,-0.32759279012680054,-0.5066795945167542,-0.3652580678462982,-0.31311678886413574,-0.5058426856994629,-0.36332178115844727,-0.32565855979919434,-0.489267498254776,-0.3571661710739136,-0.3044164478778839,-0.37724393606185913,-0.39010992646217346,-0.3880503475666046,-0.3634278476238251,-0.37211981415748596,-0.22439168393611908,-0.46597620844841003,-0.3322891891002655,-0.30642443895339966,-0.4465574622154236,-0.31648802757263184,-0.28986474871635437,-0.20501497387886047,-0.3016374707221985,-0.3445197343826294,-0.3524053990840912,-0.34672316908836365,0.007212636526674032,-0.13981777429580688,-0.11118786782026291,-0.37710729241371155,-0.2697407901287079,-0.11291898787021637,0.07602691650390625,-0.16860930621623993,0.12481420487165451,-0.2749652564525604,-0.3326243460178375,0.11925164610147476,0.05431704223155975,-0.18625007569789886,0.17791442573070526,-0.27851593494415283,-0.33154910802841187,0.1384963095188141,0.035196781158447266,-0.22664880752563477,0.2086864858865738,-0.27659183740615845,-0.3441041111946106,0.1264512538909912,0.00528687983751297,-0.17068591713905334,0.1517176777124405,-0.2699028253555298,-0.338775098323822,0.12664613127708435,0.030451221391558647,0.04467663913965225,0.006352730095386505,-0.06261157244443893,-0.04649198427796364,-0.011274592950940132,0.06190233677625656,-0.006148502230644226,0.41773658990859985,-0.013942000456154346,-0.13456813991069794,0.33608245849609375,0.20365816354751587,0.005821794271469116,0.753827691078186,0.14615197479724884,-0.11637091636657715,0.7055497169494629,0.3906240165233612,-0.014814585447311401,0.8021713495254517,0.16606394946575165,-0.13043314218521118,0.7424253821372986,0.37263765931129456,-0.14454400539398193,0.8210300803184509,0.12048286944627762,-0.25765106081962585,0.743000328540802,0.3533164858818054
-0.5344222784042358,-0.3122307062149048,-0.300004243850708,-0.5102385878562927,-0.34393179416656494,-0.33286288380622864,-0.5092471837997437,-0.3429917097091675,-0.3207007944583893,-0.510209321975708,-0.3432428538799286,-0.32249054312705994,-0.5183611512184143,-0.3616117835044861,-0.30808669328689575,-0.51749187707901,-0.3597804307937622,-0.3205142617225647,-0.5015513896942139,-0.35336267948150635,-0.29942747950553894,-0.3880246579647064,-0.3834537863731384,-0.37769457697868347,-0.37918245792388916,-0.3638309836387634,-0.215455561876297,-0.48012903332710266,-0.32742059230804443,-0.30171310901641846,-0.46231287717819214,-0.31074193120002747,-0.28509584069252014,-0.22648286819458008,-0.2845759987831116,-0.34306588768959045,-0.3724287450313568,-0.34031978249549866,0.0192581620067358,-0.1755884885787964,-0.08658722043037415,-0.37214183807373047,-0.2968266010284424,-0.09556784480810165,0.07817623764276505,-0.19293376803398132,0.1475869119167328,-0.26511120796203613,-0.35222381353378296,0.1429581344127655,0.04539985582232475,-0.20641222596168518,0.19921767711639404,-0.27060556411743164,-0.35133302211761475,0.1642855852842331,0.023973405361175537,-0.24400097131729126,0.23181846737861633,-0.2691260874271393,-0.3619512915611267,0.15278807282447815,-0.005681228823959827,-0.19279271364212036,0.17505839467048645,-0.26095086336135864,-0.35725486278533936,0.15035380423069,0.02077474817633629,0.04285608232021332,0.008580747991800308,-0.06716583669185638,-0.04431978613138199,-0.013352112844586372,0.06696891039609909,-0.02744750678539276,0.4210728704929352,-0.04475172609090805,-0.16031000018119812,0.33574894070625305,0.18294066190719604,0.002565234899520874,0.7654202580451965,0.10415015369653702,-0.13144052028656006,0.7113368511199951,0.3628985285758972,-0.015993386507034302,0.8139679431915283,0.12374644726514816,-0.1444835662841797,0.7485800981521606,0.3443254828453064,-0.1494463086128235,0.8385571837425232,0.07822161167860031,-0.2698114514350891,0.7512010931968689,0.32767453789711
-0.5257633328437805,-0.29608577489852905,-0.32993361353874207,-0.49962037801742554,-0.3282448947429657,-0.3628813922405243,-0.49857544898986816,-0.32713329792022705,-0.3502410650253296,-0.5000435709953308,-0.3273053765296936,-0.3522756099700928,-0.5086252093315125,-0.3455495238304138,-0.3362357020378113,-0.5074598789215088,-0.34417521953582764,-0.3491628170013428,-0.4917302131652832,-0.3378634452819824,-0.3274719715118408,-0.3713013231754303,-0.369234174489975,-0.40957435965538025,-0.3640781342983246,-0.34954577684402466,-0.24026435613632202,-0.4699060916900635,-0.3124472200870514,-0.33275461196899414,-0.45215320587158203,-0.2958986461162567,-0.31453508138656616,-0.20709671080112457,-0.26724016666412354,-0.3696681559085846,-0.3723500669002533,-0.3295196294784546,-0.01206275261938572,-0.17785172164440155,-0.052405945956707,-0.38437697291374207,-0.3081970810890198,-0.07762371003627777,0.03432087600231171,-0.18409883975982666,0.1692451536655426,-0.26251220703125,-0.3438030481338501,0.16693654656410217,-0.009660244919359684,-0.1936977356672287,0.2194259762763977,-0.26637333631515503,-0.3379100263118744,0.19166818261146545,-0.03585241734981537,-0.22724519670009613,0.247793048620224,-0.26833027601242065,-0.34081387519836426,0.17836645245552063,-0.06764378398656845,-0.1814018040895462,0.19444739818572998,-0.25920698046684265,-0.34330278635025024,0.17424549162387848,-0.03582224249839783,0.04854483902454376,0.007735002785921097,-0.06448160856962204,-0.05006915703415871,-0.012431247159838676,0.06475038826465607,-0.025070711970329285,0.42297688126564026,-0.05347120016813278,-0.1550874412059784,0.34202879667282104,0.17698144912719727,0.01603814959526062,0.7627086639404297,0.10025828331708908,-0.12145757675170898,0.7144908308982849,0.35440975427627563,-0.0018174350261688232,0.8107214570045471,0.12021660804748535,-0.13414812088012695,0.7511755228042603,0.3356090784072876,-0.13309472799301147,0.8370035290718079,0.07560162246227264,-0.26193758845329285,0.7553662061691284,0.3223618268966675
-0.5268009305000305,-0.2910720705986023,-0.2936466634273529,-0.5038321018218994,-0.3243621587753296,-0.32637864351272583,-0.5030378103256226,-0.3235670328140259,-0.3141699731349945,-0.504152774810791,-0.3236120641231537,-0.3159323036670685,-0.5124233961105347,-0.3419707417488098,-0.30141741037368774,-0.511366069316864,-0.340318500995636,-0.3139874041080475,-0.49514633417129517,-0.33452895283699036,-0.2927677035331726,-0.3859938085079193,-0.3681642711162567,-0.3723160922527313,-0.3737126290798187,-0.350125253200531,-0.21119290590286255,-0.4743601679801941,-0.3084641396999359,-0.2963322699069977,-0.4546387493610382,-0.2930002808570862,-0.2802812457084656,-0.22327454388141632,-0.26949191093444824,-0.3387785255908966,-0.38458582758903503,-0.320208340883255,0.013540344312787056,-0.19415783882141113,-0.048458315432071686,-0.36172428727149963,-0.32138383388519287,-0.06691986322402954,0.053907360881567,-0.20948386192321777,0.16346415877342224,-0.24436704814434052,-0.36188581585884094,0.17674702405929565,0.006649604998528957,-0.22199513018131256,0.2112906277179718,-0.24856187403202057,-0.3591485023498535,0.20140892267227173,-0.018763955682516098,-0.2555095851421356,0.23934443295001984,-0.24970023334026337,-0.36349183320999146,0.18713778257369995,-0.049627818167209625,-0.20725463330745697,0.18722330033779144,-0.241258442401886,-0.36290788650512695,0.1844269335269928,-0.01880425214767456,0.046893827617168427,0.004739416763186455,-0.06261486560106277,-0.04843553155660629,-0.009311126545071602,0.06256290525197983,-0.03525163233280182,0.4077039957046509,-0.08894122391939163,-0.17118771374225616,0.3387674391269684,0.16645647585391998,-0.0064172446727752686,0.7488846778869629,0.057007744908332825,-0.13202744722366333,0.7062456607818604,0.3379574716091156,-0.0258905291557312,0.7969849109649658,0.07663580030202866,-0.1443292498588562,0.7433615922927856,0.3176344335079193,-0.1626344919204712,0.817468523979187,0.036400310695171356,-0.2764636278152466,0.7425761222839355,0.31018465757369995
-0.5314984917640686,-0.282636433839798,-0.2999148964881897,-0.5083050727844238,-0.3148552179336548,-0.33344224095344543,-0.507623016834259,-0.31386420130729675,-0.32121220231056213,-0.5089688897132874,-0.3140966296195984,-0.3231457769870758,-0.5170921087265015,-0.33261552453041077,-0.30800968408584595,-0.515934944152832,-0.33134961128234863,-0.32114559412002563,-0.4997880756855011,-0.32582905888557434,-0.2994748651981354,-0.388090044260025,-0.3586268424987793,-0.38469651341438293,-0.37261033058166504,-0.3420576751232147,-0.21857906877994537,-0.47799623012542725,-0.3001954257488251,-0.30368882417678833,-0.45754146575927734,-0.285277783870697,-0.286878377199173,-0.22096355259418488,-0.2631435692310333,-0.35112378001213074,-0.379651814699173,-0.32162606716156006,0.00661010155454278,-0.20398244261741638,-0.03479030728340149,-0.38015681505203247,-0.3266580104827881,-0.06903639435768127,0.04911760985851288,-0.22432830929756165,0.18124738335609436,-0.266674280166626,-0.36659151315689087,0.17302899062633514,0.001393662765622139,-0.2373048961162567,0.23144987225532532,-0.2706185281276703,-0.36134541034698486,0.19694724678993225,-0.02498357743024826,-0.26914286613464355,0.2564921975135803,-0.27141624689102173,-0.3641587495803833,0.18067334592342377,-0.055827368050813675,-0.22147303819656372,0.20452341437339783,-0.2626224756240845,-0.3667612671852112,0.1795029640197754,-0.023894011974334717,0.046946484595537186,0.006850961595773697,-0.06445206701755524,-0.04883693903684616,-0.011380469426512718,0.06423768401145935,-0.024566441774368286,0.4165251851081848,-0.018351485952734947,-0.15889811515808105,0.34660279750823975,0.183662548661232,0.012619316577911377,0.7485071420669556,0.1521138995885849,-0.12914606928825378,0.7202070951461792,0.3621414601802826,-0.0048045814037323,0.7968152761459351,0.1742030680179596,-0.14208123087882996,0.7578161954879761,0.34303018450737,-0.13311028480529785,0.8233217597007751,0.13941390812397003,-0.2732827365398407,0.7624903917312622,0.3311845064163208
-0.5294452905654907,-0.28636324405670166,-0.29913651943206787,-0.5082883238792419,-0.31885385513305664,-0.3320450484752655,-0.5070809125900269,-0.3181668221950531,-0.3198527991771698,-0.508679986000061,-0.31819313764572144,-0.3217422664165497,-0.5151004791259766,-0.3356163799762726,-0.30639246106147766,-0.5138050317764282,-0.33443671464920044,-0.3194138705730438,-0.497999906539917,-0.3288302421569824,-0.2977136969566345,-0.3887598216533661,-0.364872545003891,-0.38250723481178284,-0.3707864284515381,-0.34461092948913574,-0.21633468568325043,-0.47543567419052124,-0.3055202066898346,-0.3033904731273651,-0.45412611961364746,-0.28921225666999817,-0.28652599453926086,-0.22124788165092468,-0.27096137404441833,-0.353534996509552,-0.37849560379981995,-0.3198108673095703,0.009514709003269672,-0.20659922063350677,-0.040232837200164795,-0.38501274585723877,-0.3263404071331024,-0.06630855798721313,0.05128762871026993,-0.2377338856458664,0.17492057383060455,-0.2737008035182953,-0.3636228144168854,0.17333140969276428,0.005052416585385799,-0.2528022527694702,0.22450055181980133,-0.2791864573955536,-0.355715274810791,0.19963401556015015,-0.020778806880116463,-0.28812891244888306,0.24823319911956787,-0.2807817757129669,-0.3600725829601288,0.18184727430343628,-0.051864344626665115,-0.2364361435174942,0.19803184270858765,-0.2704770565032959,-0.3638240098953247,0.17948879301548004,-0.02041281946003437,0.04698710888624191,0.0023348480463027954,-0.062187936156988144,-0.04863178730010986,-0.00692574679851532,0.06217072904109955,-0.026248902082443237,0.4079987406730652,-0.08195855468511581,-0.15741023421287537,0.3377815783023834,0.14626358449459076,0.001371532678604126,0.7378316521644592,0.08937962353229523,-0.1268344223499298,0.7169007062911987,0.29620954394340515,-0.017756104469299316,0.784351110458374,0.11127423495054245,-0.13993075489997864,0.7545135021209717,0.27414581179618835,-0.14674773812294006,0.812325119972229,0.07914995402097702,-0.27347397804260254,0.7570593357086182,0.26289787888526917
-0.5301951766014099,-0.27222323417663574,-0.2943880259990692,-0.511146605014801,-0.30624014139175415,-0.3260761797428131,-0.5097211599349976,-0.3055533766746521,-0.31390276551246643,-0.511202335357666,-0.3058816194534302,-0.31598737835884094,-0.519463062286377,-0.3231274485588074,-0.3017413914203644,-0.517805814743042,-0.32195061445236206,-0.31454968452453613,-0.5021904706954956,-0.3167670667171478,-0.2931629419326782,-0.3932117521762848,-0.3558557629585266,-0.37234532833099365,-0.37881267070770264,-0.33698371052742004,-0.2111239731311798,-0.47671300172805786,-0.2918704152107239,-0.2974289357662201,-0.4555712342262268,-0.27647942304611206,-0.28184497356414795,-0.2251598984003067,-0.2614702880382538,-0.34051084518432617,-0.38451147079467773,-0.3114733099937439,0.010953954420983791,-0.213589608669281,-0.028140708804130554,-0.37218382954597473,-0.3342006504535675,-0.05858747661113739,0.04548746347427368,-0.24480979144573212,0.18569612503051758,-0.2605150043964386,-0.36163994669914246,0.18086180090904236,-0.0033001750707626343,-0.25868332386016846,0.23469878733158112,-0.2654803693294525,-0.3521643877029419,0.20657171308994293,-0.03073512390255928,-0.2917778193950653,0.2602391242980957,-0.2680177688598633,-0.3530998229980469,0.1874578893184662,-0.06083652377128601,-0.24272175133228302,0.2079431563615799,-0.2573377192020416,-0.3601812422275543,0.1869170069694519,-0.02821311354637146,0.04674192890524864,0.002212023362517357,-0.05911213159561157,-0.048739731311798096,-0.006903143599629402,0.05923647806048393,-0.019093021750450134,0.40659046173095703,-0.09919971227645874,-0.1540898084640503,0.3360915780067444,0.13254104554653168,-0.0042657554149627686,0.7363325953483582,0.04904327541589737,-0.12657645344734192,0.7168610095977783,0.26142212748527527,-0.025326579809188843,0.7834358215332031,0.06756973266601562,-0.14037534594535828,0.7548649311065674,0.23655617237091064,-0.1572195589542389,0.8027781844139099,0.028180913999676704,-0.2747880220413208,0.7459966540336609,0.21370603144168854
-0.5327228307723999,-0.27390965819358826,-0.2714853584766388,-0.5171886086463928,-0.3078359365463257,-0.30404573678970337,-0.5155333280563354,-0.3073975145816803,-0.29217812418937683,-0.517151951789856,-0.30760708451271057,-0.2941780388355255,-0.5236005187034607,-0.32463252544403076,-0.2810778319835663,-0.5218414068222046,-0.3235042989253998,-0.293685644865036,-0.506572961807251,-0.3186057507991791,-0.27238279581069946,-0.40568503737449646,-0.3568958342075348,-0.3537684381008148,-0.3844481408596039,-0.3399113118648529,-0.19652721285820007,-0.48066583275794983,-0.29414018988609314,-0.27531805634498596,-0.4574020206928253,-0.27905166149139404,-0.2612033784389496,-0.23820188641548157,-0.26959893107414246,-0.32973626255989075,-0.3861028850078583,-0.3073568642139435,0.023869767785072327,-0.21903270483016968,-0.03970365226268768,-0.3714088201522827,-0.33158937096595764,-0.05482266843318939,0.05134833604097366,-0.2614591121673584,0.17525523900985718,-0.2646498680114746,-0.3647908866405487,0.18655362725257874,0.005611971486359835,-0.27733850479125977,0.22234170138835907,-0.26909953355789185,-0.35607701539993286,0.21450425684452057,-0.018861353397369385,-0.3140794038772583,0.24822455644607544,-0.2700420320034027,-0.36161208152770996,0.19583559036254883,-0.048243630677461624,-0.260720431804657,0.19737941026687622,-0.2613007128238678,-0.3657955825328827,0.19315707683563232,-0.018648961558938026,0.044541578739881516,-0.00131981261074543,-0.056669723242521286,-0.0464869886636734,-0.0033935345709323883,0.056731048971414566,-0.02146574854850769,0.39578479528427124,-0.13422666490077972,-0.16753628849983215,0.31508105993270874,0.07911055535078049,-0.02753862738609314,0.7265201210975647,0.0054290699772536755,-0.13168931007385254,0.7029827833175659,0.19425071775913239,-0.0510733425617218,0.7732341289520264,0.024027647450566292,-0.1444936990737915,0.7415868043899536,0.1683449149131775,-0.1767897605895996,0.7964127063751221,-0.011148135177791119,-0.2656733989715576,0.7386882901191711,0.1474744826555252
-0.5321598052978516,-0.2642329931259155,-0.27072933316230774,-0.5218198895454407,-0.2967134714126587,-0.3047386705875397,-0.5202286243438721,-0.296653151512146,-0.2928730249404907,-0.5218083262443542,-0.29656296968460083,-0.2946123480796814,-0.5265680551528931,-0.3129759728908539,-0.28329217433929443,-0.5248101949691772,-0.3120153546333313,-0.29583126306533813,-0.5096271634101868,-0.30722522735595703,-0.2743862569332123,-0.41553011536598206,-0.34892338514328003,-0.35535094141960144,-0.38813531398773193,-0.3303755223751068,-0.20295341312885284,-0.47999095916748047,-0.2865855097770691,-0.2736120820045471,-0.45480698347091675,-0.27109816670417786,-0.2615283131599426,-0.24248313903808594,-0.26772233843803406,-0.33325740694999695,-0.3851209580898285,-0.30162307620048523,0.030749216675758362,-0.227586567401886,-0.033087246119976044,-0.371637225151062,-0.3281857967376709,-0.045404449105262756,0.06477805972099304,-0.27691760659217834,0.18483920395374298,-0.2582347095012665,-0.37015360593795776,0.19175653159618378,0.017644653096795082,-0.29500269889831543,0.23224370181560516,-0.2605654001235962,-0.3608585298061371,0.21883894503116608,-0.004042296204715967,-0.3326593339443207,0.2559504806995392,-0.2605402171611786,-0.37179484963417053,0.2003634124994278,-0.03295854106545448,-0.2765958905220032,0.20646822452545166,-0.25385692715644836,-0.37366411089897156,0.19796612858772278,-0.006557375658303499,0.04621020331978798,-0.0020428188145160675,-0.05727089196443558,-0.04818527773022652,-0.0024649258702993393,0.057197656482458115,-0.03124658763408661,0.3965492844581604,-0.15000131726264954,-0.18349617719650269,0.29790374636650085,0.06665537506341934,-0.034976959228515625,0.7202109098434448,-0.006120576523244381,-0.1445530652999878,0.6868721842765808,0.1835176646709442,-0.05852523446083069,0.7659240961074829,0.013477260246872902,-0.1566767394542694,0.7254955768585205,0.15850616991519928,-0.18163254857063293,0.8055353164672852,-0.01863444223999977,-0.2687104344367981,0.7283757328987122,0.1421036571264267
-0.5308859944343567,-0.2534301280975342,-0.2680385708808899,-0.5201137661933899,-0.2871732711791992,-0.30183398723602295,-0.5182567834854126,-0.28706094622612,-0.2900272011756897,-0.5199095606803894,-0.28713715076446533,-0.29202115535736084,-0.5257534384727478,-0.3036147654056549,-0.27990445494651794,-0.5237576961517334,-0.30266135931015015,-0.2923017144203186,-0.5088175535202026,-0.2981519103050232,-0.2708982527256012,-0.41266727447509766,-0.34302255511283875,-0.35297662019729614,-0.3882165551185608,-0.32519829273223877,-0.1976882815361023,-0.47886767983436584,-0.2768932282924652,-0.27132388949394226,-0.4541378915309906,-0.2618202865123749,-0.2582712471485138,-0.2406516820192337,-0.26518288254737854,-0.3284498453140259,-0.38670384883880615,-0.29657745361328125,0.02933964692056179,-0.22937890887260437,-0.03135180473327637,-0.3697790205478668,-0.3292815089225769,-0.04083426296710968,0.05950732156634331,-0.27782487869262695,0.1806570440530777,-0.2579886019229889,-0.36394256353378296,0.19540190696716309,0.01437271200120449,-0.2946614623069763,0.2260703146457672,-0.26012077927589417,-0.3541146516799927,0.2219785451889038,-0.008761371485888958,-0.33082568645477295,0.2500152289867401,-0.2603967487812042,-0.3628886342048645,0.20222195982933044,-0.0373406782746315,-0.2768823206424713,0.20135197043418884,-0.25377026200294495,-0.3664857745170593,0.20111510157585144,-0.00961766391992569,0.04742192476987839,-0.0030446983873844147,-0.05498318001627922,-0.04951278120279312,-0.0015860050916671753,0.05494751036167145,-0.01848575472831726,0.39822113513946533,-0.14578001201152802,-0.18832983076572418,0.29877325892448425,0.04117583855986595,-0.027311384677886963,0.7318869829177856,-0.020706789568066597,-0.1469360888004303,0.6896198391914368,0.15097200870513916,-0.05139356851577759,0.7790250182151794,-0.0038662864826619625,-0.15918126702308655,0.7286055088043213,0.12495475262403488,-0.1731157898902893,0.8066729307174683,-0.041327446699142456,-0.27498510479927063,0.7288618087768555,0.10325989872217178
